,game,model,experiment,episode,metric,value
112,referencegame,folder,line_grids_rows,episode_00011,Request Count,2.0
113,referencegame,folder,line_grids_rows,episode_00011,Parsed Request Count,2.0
114,referencegame,folder,line_grids_rows,episode_00011,Violated Request Count,0.0
115,referencegame,folder,line_grids_rows,episode_00011,Aborted,0.0
116,referencegame,folder,line_grids_rows,episode_00011,Success,1.0
117,referencegame,folder,line_grids_rows,episode_00011,Lose,0.0
118,referencegame,folder,line_grids_rows,episode_00011,Main Score,100.0
119,referencegame,folder,line_grids_rows,episode_00011,Request Success Ratio,1.0
120,referencegame,folder,line_grids_rows,episode_00012,Generated Expression Length,114.0
121,referencegame,folder,line_grids_rows,episode_00012,Generated Expression Number of Tokens,21.0
122,referencegame,folder,line_grids_rows,episode_00012,Aborted at Player 1,0.0
123,referencegame,folder,line_grids_rows,episode_00012,Aborted at Player 2,0.0
124,referencegame,folder,line_grids_rows,episode_00012,Request Count,2.0
125,referencegame,folder,line_grids_rows,episode_00012,Parsed Request Count,2.0
126,referencegame,folder,line_grids_rows,episode_00012,Violated Request Count,0.0
127,referencegame,folder,line_grids_rows,episode_00012,Aborted,0.0
128,referencegame,folder,line_grids_rows,episode_00012,Success,1.0
129,referencegame,folder,line_grids_rows,episode_00012,Lose,0.0
130,referencegame,folder,line_grids_rows,episode_00012,Main Score,100.0
131,referencegame,folder,line_grids_rows,episode_00012,Request Success Ratio,1.0
132,referencegame,folder,line_grids_rows,episode_00013,Generated Expression Length,114.0
133,referencegame,folder,line_grids_rows,episode_00013,Generated Expression Number of Tokens,21.0
134,referencegame,folder,line_grids_rows,episode_00013,Aborted at Player 1,0.0
135,referencegame,folder,line_grids_rows,episode_00013,Aborted at Player 2,0.0
136,referencegame,folder,line_grids_rows,episode_00013,Request Count,2.0
137,referencegame,folder,line_grids_rows,episode_00013,Parsed Request Count,2.0
138,referencegame,folder,line_grids_rows,episode_00013,Violated Request Count,0.0
139,referencegame,folder,line_grids_rows,episode_00013,Aborted,0.0
140,referencegame,folder,line_grids_rows,episode_00013,Success,1.0
141,referencegame,folder,line_grids_rows,episode_00013,Lose,0.0
142,referencegame,folder,line_grids_rows,episode_00013,Main Score,100.0
143,referencegame,folder,line_grids_rows,episode_00013,Request Success Ratio,1.0
144,referencegame,folder,line_grids_rows,episode_00014,Generated Expression Length,179.0
145,referencegame,folder,line_grids_rows,episode_00014,Generated Expression Number of Tokens,34.0
146,referencegame,folder,line_grids_rows,episode_00014,Aborted at Player 1,0.0
147,referencegame,folder,line_grids_rows,episode_00014,Aborted at Player 2,0.0
148,referencegame,folder,line_grids_rows,episode_00014,Request Count,2.0
149,referencegame,folder,line_grids_rows,episode_00014,Parsed Request Count,2.0
150,referencegame,folder,line_grids_rows,episode_00014,Violated Request Count,0.0
151,referencegame,folder,line_grids_rows,episode_00014,Aborted,0.0
152,referencegame,folder,line_grids_rows,episode_00014,Success,0.0
153,referencegame,folder,line_grids_rows,episode_00014,Lose,1.0
154,referencegame,folder,line_grids_rows,episode_00014,Main Score,0.0
155,referencegame,folder,line_grids_rows,episode_00014,Request Success Ratio,1.0
156,referencegame,folder,line_grids_rows,episode_00015,Generated Expression Length,172.0
157,referencegame,folder,line_grids_rows,episode_00015,Generated Expression Number of Tokens,31.0
158,referencegame,folder,line_grids_rows,episode_00015,Aborted at Player 1,0.0
159,referencegame,folder,line_grids_rows,episode_00015,Aborted at Player 2,0.0
160,referencegame,folder,line_grids_rows,episode_00015,Request Count,2.0
161,referencegame,folder,line_grids_rows,episode_00015,Parsed Request Count,2.0
162,referencegame,folder,line_grids_rows,episode_00015,Violated Request Count,0.0
163,referencegame,folder,line_grids_rows,episode_00015,Aborted,0.0
164,referencegame,folder,line_grids_rows,episode_00015,Success,1.0
165,referencegame,folder,line_grids_rows,episode_00015,Lose,0.0
166,referencegame,folder,line_grids_rows,episode_00015,Main Score,100.0
167,referencegame,folder,line_grids_rows,episode_00015,Request Success Ratio,1.0
168,referencegame,folder,number_grids,episode_00006,Generated Expression Length,206.0
169,referencegame,folder,number_grids,episode_00006,Generated Expression Number of Tokens,38.0
170,referencegame,folder,number_grids,episode_00006,Aborted at Player 1,0.0
171,referencegame,folder,number_grids,episode_00006,Aborted at Player 2,0.0
172,referencegame,folder,number_grids,episode_00006,Request Count,2.0
173,referencegame,folder,number_grids,episode_00006,Parsed Request Count,2.0
174,referencegame,folder,number_grids,episode_00006,Violated Request Count,0.0
175,referencegame,folder,number_grids,episode_00006,Aborted,0.0
176,referencegame,folder,number_grids,episode_00006,Success,1.0
177,referencegame,folder,number_grids,episode_00006,Lose,0.0
178,referencegame,folder,number_grids,episode_00006,Main Score,100.0
179,referencegame,folder,number_grids,episode_00006,Request Success Ratio,1.0
180,referencegame,folder,number_grids,episode_00007,Generated Expression Length,206.0
181,referencegame,folder,number_grids,episode_00007,Generated Expression Number of Tokens,38.0
182,referencegame,folder,number_grids,episode_00007,Aborted at Player 1,0.0
183,referencegame,folder,number_grids,episode_00007,Aborted at Player 2,0.0
184,referencegame,folder,number_grids,episode_00007,Request Count,2.0
185,referencegame,folder,number_grids,episode_00007,Parsed Request Count,2.0
186,referencegame,folder,number_grids,episode_00007,Violated Request Count,0.0
187,referencegame,folder,number_grids,episode_00007,Aborted,0.0
188,referencegame,folder,number_grids,episode_00007,Success,0.0
189,referencegame,folder,number_grids,episode_00007,Lose,1.0
190,referencegame,folder,number_grids,episode_00007,Main Score,0.0
191,referencegame,folder,number_grids,episode_00007,Request Success Ratio,1.0
192,referencegame,folder,number_grids,episode_00008,Generated Expression Length,312.0
193,referencegame,folder,number_grids,episode_00008,Generated Expression Number of Tokens,59.0
194,referencegame,folder,number_grids,episode_00008,Aborted at Player 1,0.0
195,referencegame,folder,number_grids,episode_00008,Aborted at Player 2,0.0
196,referencegame,folder,number_grids,episode_00008,Request Count,2.0
197,referencegame,folder,number_grids,episode_00008,Parsed Request Count,2.0
198,referencegame,folder,number_grids,episode_00008,Violated Request Count,0.0
199,referencegame,folder,number_grids,episode_00008,Aborted,0.0
200,referencegame,folder,number_grids,episode_00008,Success,0.0
201,referencegame,folder,number_grids,episode_00008,Lose,1.0
202,referencegame,folder,number_grids,episode_00008,Main Score,0.0
203,referencegame,folder,number_grids,episode_00008,Request Success Ratio,1.0
204,referencegame,folder,number_grids,episode_00009,Generated Expression Length,79.0
205,referencegame,folder,number_grids,episode_00009,Generated Expression Number of Tokens,14.0
206,referencegame,folder,number_grids,episode_00009,Aborted at Player 1,0.0
207,referencegame,folder,number_grids,episode_00009,Aborted at Player 2,0.0
208,referencegame,folder,number_grids,episode_00009,Request Count,2.0
209,referencegame,folder,number_grids,episode_00009,Parsed Request Count,2.0
210,referencegame,folder,number_grids,episode_00009,Violated Request Count,0.0
211,referencegame,folder,number_grids,episode_00009,Aborted,0.0
212,referencegame,folder,number_grids,episode_00009,Success,0.0
213,referencegame,folder,number_grids,episode_00009,Lose,1.0
214,referencegame,folder,number_grids,episode_00009,Main Score,0.0
215,referencegame,folder,number_grids,episode_00009,Request Success Ratio,1.0
216,referencegame,folder,number_grids,episode_00010,Generated Expression Length,149.0
217,referencegame,folder,number_grids,episode_00010,Generated Expression Number of Tokens,28.0
218,referencegame,folder,number_grids,episode_00010,Aborted at Player 1,0.0
219,referencegame,folder,number_grids,episode_00010,Aborted at Player 2,0.0
220,referencegame,folder,number_grids,episode_00010,Request Count,2.0
221,referencegame,folder,number_grids,episode_00010,Parsed Request Count,2.0
222,referencegame,folder,number_grids,episode_00010,Violated Request Count,0.0
223,referencegame,folder,number_grids,episode_00010,Aborted,0.0
224,referencegame,folder,number_grids,episode_00010,Success,1.0
225,referencegame,folder,number_grids,episode_00010,Lose,0.0
226,referencegame,folder,number_grids,episode_00010,Main Score,100.0
227,referencegame,folder,number_grids,episode_00010,Request Success Ratio,1.0
228,referencegame,folder,random_grids,episode_00021,Generated Expression Length,183.0
229,referencegame,folder,random_grids,episode_00021,Generated Expression Number of Tokens,33.0
230,referencegame,folder,random_grids,episode_00021,Aborted at Player 1,0.0
231,referencegame,folder,random_grids,episode_00021,Aborted at Player 2,0.0
232,referencegame,folder,random_grids,episode_00021,Request Count,2.0
233,referencegame,folder,random_grids,episode_00021,Parsed Request Count,2.0
234,referencegame,folder,random_grids,episode_00021,Violated Request Count,0.0
235,referencegame,folder,random_grids,episode_00021,Aborted,0.0
236,referencegame,folder,random_grids,episode_00021,Success,1.0
237,referencegame,folder,random_grids,episode_00021,Lose,0.0
238,referencegame,folder,random_grids,episode_00021,Main Score,100.0
239,referencegame,folder,random_grids,episode_00021,Request Success Ratio,1.0
240,referencegame,folder,random_grids,episode_00022,Generated Expression Length,198.0
241,referencegame,folder,random_grids,episode_00022,Generated Expression Number of Tokens,32.0
242,referencegame,folder,random_grids,episode_00022,Aborted at Player 1,0.0
243,referencegame,folder,random_grids,episode_00022,Aborted at Player 2,0.0
244,referencegame,folder,random_grids,episode_00022,Request Count,2.0
245,referencegame,folder,random_grids,episode_00022,Parsed Request Count,2.0
246,referencegame,folder,random_grids,episode_00022,Violated Request Count,0.0
247,referencegame,folder,random_grids,episode_00022,Aborted,0.0
248,referencegame,folder,random_grids,episode_00022,Success,0.0
249,referencegame,folder,random_grids,episode_00022,Lose,1.0
250,referencegame,folder,random_grids,episode_00022,Main Score,0.0
251,referencegame,folder,random_grids,episode_00022,Request Success Ratio,1.0
252,referencegame,folder,random_grids,episode_00023,Generated Expression Length,335.0
253,referencegame,folder,random_grids,episode_00023,Generated Expression Number of Tokens,64.0
254,referencegame,folder,random_grids,episode_00023,Aborted at Player 1,0.0
255,referencegame,folder,random_grids,episode_00023,Aborted at Player 2,0.0
256,referencegame,folder,random_grids,episode_00023,Request Count,2.0
257,referencegame,folder,random_grids,episode_00023,Parsed Request Count,2.0
258,referencegame,folder,random_grids,episode_00023,Violated Request Count,0.0
259,referencegame,folder,random_grids,episode_00023,Aborted,0.0
260,referencegame,folder,random_grids,episode_00023,Success,0.0
261,referencegame,folder,random_grids,episode_00023,Lose,1.0
262,referencegame,folder,random_grids,episode_00023,Main Score,0.0
263,referencegame,folder,random_grids,episode_00023,Request Success Ratio,1.0
264,referencegame,folder,random_grids,episode_00024,Generated Expression Length,239.0
265,referencegame,folder,random_grids,episode_00024,Generated Expression Number of Tokens,43.0
266,referencegame,folder,random_grids,episode_00024,Aborted at Player 1,0.0
267,referencegame,folder,random_grids,episode_00024,Aborted at Player 2,0.0
268,referencegame,folder,random_grids,episode_00024,Request Count,2.0
269,referencegame,folder,random_grids,episode_00024,Parsed Request Count,2.0
270,referencegame,folder,random_grids,episode_00024,Violated Request Count,0.0
271,referencegame,folder,random_grids,episode_00024,Aborted,0.0
272,referencegame,folder,random_grids,episode_00024,Success,1.0
273,referencegame,folder,random_grids,episode_00024,Lose,0.0
274,referencegame,folder,random_grids,episode_00024,Main Score,100.0
275,referencegame,folder,random_grids,episode_00024,Request Success Ratio,1.0
276,referencegame,folder,random_grids,episode_00025,Generated Expression Length,346.0
277,referencegame,folder,random_grids,episode_00025,Generated Expression Number of Tokens,64.0
278,referencegame,folder,random_grids,episode_00025,Aborted at Player 1,0.0
279,referencegame,folder,random_grids,episode_00025,Aborted at Player 2,0.0
280,referencegame,folder,random_grids,episode_00025,Request Count,2.0
281,referencegame,folder,random_grids,episode_00025,Parsed Request Count,2.0
282,referencegame,folder,random_grids,episode_00025,Violated Request Count,0.0
283,referencegame,folder,random_grids,episode_00025,Aborted,0.0
284,referencegame,folder,random_grids,episode_00025,Success,0.0
285,referencegame,folder,random_grids,episode_00025,Lose,1.0
286,referencegame,folder,random_grids,episode_00025,Main Score,0.0
287,referencegame,folder,random_grids,episode_00025,Request Success Ratio,1.0
288,referencegame,folder,letter_grids,episode_00002,Played,1.0
289,referencegame,folder,letter_grids,episode_00003,Played,1.0
290,referencegame,folder,letter_grids,episode_00004,Played,1.0
291,referencegame,folder,letter_grids,episode_00005,Played,1.0
292,referencegame,folder,line_grids_columns,episode_00016,Played,1.0
293,referencegame,folder,line_grids_columns,episode_00017,Played,1.0
294,referencegame,folder,line_grids_columns,episode_00018,Played,1.0
295,referencegame,folder,line_grids_columns,episode_00019,Played,1.0
296,referencegame,folder,line_grids_columns,episode_00020,Played,1.0
297,referencegame,folder,line_grids_rows,episode_00011,Played,1.0
298,referencegame,folder,line_grids_rows,episode_00012,Played,1.0
299,referencegame,folder,line_grids_rows,episode_00013,Played,1.0
300,referencegame,folder,line_grids_rows,episode_00014,Played,1.0
301,referencegame,folder,line_grids_rows,episode_00015,Played,1.0
302,referencegame,folder,number_grids,episode_00006,Played,1.0
303,referencegame,folder,number_grids,episode_00007,Played,1.0
304,referencegame,folder,number_grids,episode_00008,Played,1.0
305,referencegame,folder,number_grids,episode_00009,Played,1.0
306,referencegame,folder,number_grids,episode_00010,Played,1.0
307,referencegame,folder,random_grids,episode_00021,Played,1.0
308,referencegame,folder,random_grids,episode_00022,Played,1.0
309,referencegame,folder,random_grids,episode_00023,Played,1.0
310,referencegame,folder,random_grids,episode_00024,Played,1.0
311,referencegame,folder,random_grids,episode_00025,Played,1.0
