,game,model,experiment,episode,metric,value
252,referencegame,baseline_gpt20boss,random_grids,episode_00023,Generated Expression Length,81.0
253,referencegame,baseline_gpt20boss,random_grids,episode_00023,Generated Expression Number of Tokens,14.0
254,referencegame,baseline_gpt20boss,random_grids,episode_00023,Aborted at Player 1,0.0
255,referencegame,baseline_gpt20boss,random_grids,episode_00023,Aborted at Player 2,0.0
256,referencegame,baseline_gpt20boss,random_grids,episode_00023,Request Count,2.0
257,referencegame,baseline_gpt20boss,random_grids,episode_00023,Parsed Request Count,2.0
258,referencegame,baseline_gpt20boss,random_grids,episode_00023,Violated Request Count,0.0
259,referencegame,baseline_gpt20boss,random_grids,episode_00023,Aborted,0.0
260,referencegame,baseline_gpt20boss,random_grids,episode_00023,Success,1.0
261,referencegame,baseline_gpt20boss,random_grids,episode_00023,Lose,0.0
262,referencegame,baseline_gpt20boss,random_grids,episode_00023,Main Score,100.0
263,referencegame,baseline_gpt20boss,random_grids,episode_00023,Request Success Ratio,1.0
264,referencegame,baseline_gpt20boss,random_grids,episode_00024,Generated Expression Length,84.0
265,referencegame,baseline_gpt20boss,random_grids,episode_00024,Generated Expression Number of Tokens,17.0
266,referencegame,baseline_gpt20boss,random_grids,episode_00024,Aborted at Player 1,0.0
267,referencegame,baseline_gpt20boss,random_grids,episode_00024,Aborted at Player 2,0.0
268,referencegame,baseline_gpt20boss,random_grids,episode_00024,Request Count,2.0
269,referencegame,baseline_gpt20boss,random_grids,episode_00024,Parsed Request Count,2.0
270,referencegame,baseline_gpt20boss,random_grids,episode_00024,Violated Request Count,0.0
271,referencegame,baseline_gpt20boss,random_grids,episode_00024,Aborted,0.0
272,referencegame,baseline_gpt20boss,random_grids,episode_00024,Success,1.0
273,referencegame,baseline_gpt20boss,random_grids,episode_00024,Lose,0.0
274,referencegame,baseline_gpt20boss,random_grids,episode_00024,Main Score,100.0
275,referencegame,baseline_gpt20boss,random_grids,episode_00024,Request Success Ratio,1.0
276,referencegame,baseline_gpt20boss,random_grids,episode_00025,Generated Expression Length,98.0
277,referencegame,baseline_gpt20boss,random_grids,episode_00025,Generated Expression Number of Tokens,18.0
278,referencegame,baseline_gpt20boss,random_grids,episode_00025,Aborted at Player 1,0.0
279,referencegame,baseline_gpt20boss,random_grids,episode_00025,Aborted at Player 2,0.0
280,referencegame,baseline_gpt20boss,random_grids,episode_00025,Request Count,2.0
281,referencegame,baseline_gpt20boss,random_grids,episode_00025,Parsed Request Count,2.0
282,referencegame,baseline_gpt20boss,random_grids,episode_00025,Violated Request Count,0.0
283,referencegame,baseline_gpt20boss,random_grids,episode_00025,Aborted,0.0
284,referencegame,baseline_gpt20boss,random_grids,episode_00025,Success,1.0
285,referencegame,baseline_gpt20boss,random_grids,episode_00025,Lose,0.0
286,referencegame,baseline_gpt20boss,random_grids,episode_00025,Main Score,100.0
287,referencegame,baseline_gpt20boss,random_grids,episode_00025,Request Success Ratio,1.0
288,taboo,baseline_gpt20boss,high_en,episode_00002,Violated Request Count,0.0
289,taboo,baseline_gpt20boss,high_en,episode_00002,Parsed Request Count,3.0
290,taboo,baseline_gpt20boss,high_en,episode_00002,Request Count,3.0
291,taboo,baseline_gpt20boss,high_en,episode_00002,Request Success Ratio,1.0
292,taboo,baseline_gpt20boss,high_en,episode_00002,Aborted,0.0
293,taboo,baseline_gpt20boss,high_en,episode_00002,Success,0.0
294,taboo,baseline_gpt20boss,high_en,episode_00002,Lose,1.0
295,taboo,baseline_gpt20boss,high_en,episode_00002,Main Score,0.0
296,taboo,baseline_gpt20boss,high_en,episode_00002,Repetition-Guesser,0.0
297,taboo,baseline_gpt20boss,high_en,episode_00002,Repetition-Describer,0.0
298,taboo,baseline_gpt20boss,high_en,episode_00003,Violated Request Count,0.0
299,taboo,baseline_gpt20boss,high_en,episode_00003,Parsed Request Count,3.0
300,taboo,baseline_gpt20boss,high_en,episode_00003,Request Count,3.0
301,taboo,baseline_gpt20boss,high_en,episode_00003,Request Success Ratio,1.0
302,taboo,baseline_gpt20boss,high_en,episode_00003,Aborted,0.0
303,taboo,baseline_gpt20boss,high_en,episode_00003,Success,0.0
304,taboo,baseline_gpt20boss,high_en,episode_00003,Lose,1.0
305,taboo,baseline_gpt20boss,high_en,episode_00003,Main Score,0.0
306,taboo,baseline_gpt20boss,high_en,episode_00003,Repetition-Guesser,0.0
307,taboo,baseline_gpt20boss,high_en,episode_00003,Repetition-Describer,0.0
308,taboo,baseline_gpt20boss,high_en,episode_00004,Violated Request Count,0.0
309,taboo,baseline_gpt20boss,high_en,episode_00004,Parsed Request Count,3.0
310,taboo,baseline_gpt20boss,high_en,episode_00004,Request Count,3.0
311,taboo,baseline_gpt20boss,high_en,episode_00004,Request Success Ratio,1.0
312,taboo,baseline_gpt20boss,high_en,episode_00004,Aborted,0.0
313,taboo,baseline_gpt20boss,high_en,episode_00004,Success,0.0
314,taboo,baseline_gpt20boss,high_en,episode_00004,Lose,1.0
315,taboo,baseline_gpt20boss,high_en,episode_00004,Main Score,0.0
316,taboo,baseline_gpt20boss,high_en,episode_00004,Repetition-Guesser,0.0
317,taboo,baseline_gpt20boss,high_en,episode_00004,Repetition-Describer,0.0
318,taboo,baseline_gpt20boss,high_en,episode_00005,Violated Request Count,0.0
319,taboo,baseline_gpt20boss,high_en,episode_00005,Parsed Request Count,1.0
320,taboo,baseline_gpt20boss,high_en,episode_00005,Request Count,1.0
321,taboo,baseline_gpt20boss,high_en,episode_00005,Request Success Ratio,1.0
322,taboo,baseline_gpt20boss,high_en,episode_00005,Aborted,0.0
323,taboo,baseline_gpt20boss,high_en,episode_00005,Success,1.0
324,taboo,baseline_gpt20boss,high_en,episode_00005,Lose,0.0
325,taboo,baseline_gpt20boss,high_en,episode_00005,Main Score,100.0
326,taboo,baseline_gpt20boss,high_en,episode_00005,Repetition-Guesser,0.0
327,taboo,baseline_gpt20boss,high_en,episode_00005,Repetition-Describer,0.0
328,taboo,baseline_gpt20boss,high_en,episode_00016,Violated Request Count,0.0
329,taboo,baseline_gpt20boss,high_en,episode_00016,Parsed Request Count,3.0
330,taboo,baseline_gpt20boss,high_en,episode_00016,Request Count,3.0
331,taboo,baseline_gpt20boss,high_en,episode_00016,Request Success Ratio,1.0
332,taboo,baseline_gpt20boss,high_en,episode_00016,Aborted,0.0
333,taboo,baseline_gpt20boss,high_en,episode_00016,Success,0.0
334,taboo,baseline_gpt20boss,high_en,episode_00016,Lose,1.0
335,taboo,baseline_gpt20boss,high_en,episode_00016,Main Score,0.0
336,taboo,baseline_gpt20boss,high_en,episode_00016,Repetition-Guesser,0.0
