,game,model,experiment,episode,metric,value
46,taboo,folder,low_en,episode_00011,Lose,0.0
47,taboo,folder,low_en,episode_00011,Main Score,100.0
48,taboo,folder,low_en,episode_00011,Repetition-Guesser,0.0
49,taboo,folder,low_en,episode_00011,Repetition-Describer,0.0
50,taboo,folder,low_en,episode_00012,Violated Request Count,0.0
51,taboo,folder,low_en,episode_00012,Parsed Request Count,3.0
52,taboo,folder,low_en,episode_00012,Request Count,3.0
53,taboo,folder,low_en,episode_00012,Request Success Ratio,1.0
54,taboo,folder,low_en,episode_00012,Aborted,0.0
55,taboo,folder,low_en,episode_00012,Success,0.0
56,taboo,folder,low_en,episode_00012,Lose,1.0
57,taboo,folder,low_en,episode_00012,Main Score,0.0
58,taboo,folder,low_en,episode_00012,Repetition-Guesser,0.0
59,taboo,folder,low_en,episode_00012,Repetition-Describer,0.0
60,taboo,folder,low_en,episode_00013,Violated Request Count,0.0
61,taboo,folder,low_en,episode_00013,Parsed Request Count,3.0
62,taboo,folder,low_en,episode_00013,Request Count,3.0
63,taboo,folder,low_en,episode_00013,Request Success Ratio,1.0
64,taboo,folder,low_en,episode_00013,Aborted,0.0
65,taboo,folder,low_en,episode_00013,Success,0.0
66,taboo,folder,low_en,episode_00013,Lose,1.0
67,taboo,folder,low_en,episode_00013,Main Score,0.0
68,taboo,folder,low_en,episode_00013,Repetition-Guesser,0.0
69,taboo,folder,low_en,episode_00013,Repetition-Describer,0.0
70,taboo,folder,low_en,episode_00014,Violated Request Count,0.0
71,taboo,folder,low_en,episode_00014,Parsed Request Count,3.0
72,taboo,folder,low_en,episode_00014,Request Count,3.0
73,taboo,folder,low_en,episode_00014,Request Success Ratio,1.0
74,taboo,folder,low_en,episode_00014,Aborted,0.0
75,taboo,folder,low_en,episode_00014,Success,0.0
76,taboo,folder,low_en,episode_00014,Lose,1.0
77,taboo,folder,low_en,episode_00014,Main Score,0.0
78,taboo,folder,low_en,episode_00014,Repetition-Guesser,0.0
79,taboo,folder,low_en,episode_00014,Repetition-Describer,0.0
80,taboo,folder,low_en,episode_00015,Violated Request Count,0.0
81,taboo,folder,low_en,episode_00015,Parsed Request Count,1.0
82,taboo,folder,low_en,episode_00015,Request Count,1.0
83,taboo,folder,low_en,episode_00015,Request Success Ratio,1.0
84,taboo,folder,low_en,episode_00015,Aborted,0.0
85,taboo,folder,low_en,episode_00015,Success,1.0
86,taboo,folder,low_en,episode_00015,Lose,0.0
87,taboo,folder,low_en,episode_00015,Main Score,100.0
88,taboo,folder,low_en,episode_00015,Repetition-Guesser,0.0
89,taboo,folder,low_en,episode_00015,Repetition-Describer,0.0
90,taboo,folder,medium_en,episode_00006,Violated Request Count,1.0
91,taboo,folder,medium_en,episode_00006,Parsed Request Count,1.0
92,taboo,folder,medium_en,episode_00006,Request Count,2.0
93,taboo,folder,medium_en,episode_00006,Request Success Ratio,0.5
94,taboo,folder,medium_en,episode_00006,Aborted,1.0
95,taboo,folder,medium_en,episode_00006,Success,0.0
96,taboo,folder,medium_en,episode_00006,Lose,0.0
97,taboo,folder,medium_en,episode_00006,Main Score,
98,taboo,folder,medium_en,episode_00006,Repetition-Guesser,0.0
99,taboo,folder,medium_en,episode_00006,Repetition-Describer,0.0
100,taboo,folder,medium_en,episode_00007,Violated Request Count,0.0
101,taboo,folder,medium_en,episode_00007,Parsed Request Count,1.0
102,taboo,folder,medium_en,episode_00007,Request Count,1.0
103,taboo,folder,medium_en,episode_00007,Request Success Ratio,1.0
104,taboo,folder,medium_en,episode_00007,Aborted,0.0
105,taboo,folder,medium_en,episode_00007,Success,1.0
106,taboo,folder,medium_en,episode_00007,Lose,0.0
107,taboo,folder,medium_en,episode_00007,Main Score,100.0
108,taboo,folder,medium_en,episode_00007,Repetition-Guesser,0.0
109,taboo,folder,medium_en,episode_00007,Repetition-Describer,0.0
110,taboo,folder,medium_en,episode_00008,Violated Request Count,0.0
111,taboo,folder,medium_en,episode_00008,Parsed Request Count,1.0
112,taboo,folder,medium_en,episode_00008,Request Count,1.0
113,taboo,folder,medium_en,episode_00008,Request Success Ratio,1.0
114,taboo,folder,medium_en,episode_00008,Aborted,0.0
115,taboo,folder,medium_en,episode_00008,Success,1.0
116,taboo,folder,medium_en,episode_00008,Lose,0.0
117,taboo,folder,medium_en,episode_00008,Main Score,100.0
118,taboo,folder,medium_en,episode_00008,Repetition-Guesser,0.0
119,taboo,folder,medium_en,episode_00008,Repetition-Describer,0.0
120,taboo,folder,medium_en,episode_00009,Violated Request Count,0.0
121,taboo,folder,medium_en,episode_00009,Parsed Request Count,3.0
122,taboo,folder,medium_en,episode_00009,Request Count,3.0
123,taboo,folder,medium_en,episode_00009,Request Success Ratio,1.0
124,taboo,folder,medium_en,episode_00009,Aborted,0.0
125,taboo,folder,medium_en,episode_00009,Success,0.0
126,taboo,folder,medium_en,episode_00009,Lose,1.0
127,taboo,folder,medium_en,episode_00009,Main Score,0.0
128,taboo,folder,medium_en,episode_00009,Repetition-Guesser,0.0
129,taboo,folder,medium_en,episode_00009,Repetition-Describer,0.0
130,taboo,folder,medium_en,episode_00010,Violated Request Count,0.0
131,taboo,folder,medium_en,episode_00010,Parsed Request Count,1.0
132,taboo,folder,medium_en,episode_00010,Request Count,1.0
133,taboo,folder,medium_en,episode_00010,Request Success Ratio,1.0
134,taboo,folder,medium_en,episode_00010,Aborted,0.0
135,taboo,folder,medium_en,episode_00010,Success,0.0
136,taboo,folder,medium_en,episode_00010,Lose,1.0
137,taboo,folder,medium_en,episode_00010,Main Score,0.0
138,taboo,folder,medium_en,episode_00010,Repetition-Guesser,0.0
139,taboo,folder,medium_en,episode_00010,Repetition-Describer,0.0
140,taboo,folder,high_en,episode_00002,Played,1.0
141,taboo,folder,high_en,episode_00003,Played,1.0
142,taboo,folder,high_en,episode_00004,Played,1.0
143,taboo,folder,high_en,episode_00005,Played,1.0
144,taboo,folder,low_en,episode_00011,Played,1.0
145,taboo,folder,low_en,episode_00012,Played,1.0
146,taboo,folder,low_en,episode_00013,Played,1.0
147,taboo,folder,low_en,episode_00014,Played,1.0
148,taboo,folder,low_en,episode_00015,Played,1.0
149,taboo,folder,medium_en,episode_00006,Played,0.0
150,taboo,folder,medium_en,episode_00007,Played,1.0
151,taboo,folder,medium_en,episode_00008,Played,1.0
152,taboo,folder,medium_en,episode_00009,Played,1.0
153,taboo,folder,medium_en,episode_00010,Played,1.0
